transaction_date,value_date,description,reference,debit,credit,balance
2023-06-15,2023-06-15,Business insurance premium,REF10265441,112.18,0.0,301166.6
2023-06-15,2023-06-15,"Payment from Patrick, Franklin and Martinez",REF68229543,0.0,1973.32,303139.92
2023-06-15,2023-06-15,Business travel,REF60702528,152.41,0.0,302987.51
2023-06-20,2023-06-20,Office supplies,REF61190517,38.01,0.0,302949.5
2023-06-28,2023-06-28,Office supplies,REF59996693,50.81,0.0,302898.69
2023-07-05,2023-07-05,Equipment purchase,REF18142676,79.78,0.0,302818.91
2023-07-05,2023-07-05,Internet and phone service,REF26639304,82.36,0.0,302736.55
2023-07-07,2023-07-07,Office supplies,REF39196442,45.0,0.0,302691.55
2023-07-08,2023-07-08,Professional services,REF17447868,172.74,0.0,302518.81
2023-07-08,2023-07-08,Office supplies,REF65921538,42.92,0.0,302475.89
2023-07-09,2023-07-09,Software subscription,REF93597320,112.35,0.0,302363.54
2023-07-09,2023-07-09,Office supplies,REF44414149,13.29,0.0,302350.25
2023-07-12,2023-07-12,Marketing expenses,REF46395112,184.2,0.0,302166.05
2023-07-14,2023-07-14,Equipment purchase,REF76253078,96.46,0.0,302069.59
2023-07-15,2023-07-15,Business travel,REF21569548,157.45,0.0,301912.14
2023-07-15,2023-07-15,Payment from Morgan-Foster,REF85032992,0.0,1005.73,302917.87
2023-07-15,2023-07-15,"Invoice payment - Hill, Adams and King",REF61453629,0.0,780.79,303698.66
2023-07-15,2023-07-15,"Payment from Patrick, Franklin and Martinez",REF13998629,0.0,1378.74,305077.4
2023-07-15,2023-07-15,Business insurance premium,REF97090413,89.06,0.0,304988.34
2023-07-22,2023-07-22,Internet and phone service,REF70262089,92.67,0.0,304895.67
2023-07-25,2023-07-25,Office supplies,REF92472500,45.86,0.0,304849.81
2023-07-30,2023-07-30,Marketing expenses,REF26091970,224.18,0.0,304625.63
2023-08-05,2023-08-05,Office supplies,REF28940987,23.14,0.0,304602.49
2023-08-09,2023-08-09,Software subscription,REF60622949,98.47,0.0,304504.02
2023-08-10,2023-08-10,Equipment purchase,REF90425503,54.95,0.0,304449.07
2023-08-11,2023-08-11,Office supplies,REF18318217,14.43,0.0,304434.64
2023-08-15,2023-08-15,Business insurance premium,REF94105887,79.41,0.0,304355.23
2023-08-15,2023-08-15,"Invoice payment - Patrick, Franklin and Martinez",REF68381675,0.0,1420.92,305776.15
2023-08-15,2023-08-15,Service payment - Morgan-Foster,REF74590717,0.0,807.19,306583.34
2023-08-15,2023-08-15,"Payment from Hill, Adams and King",REF56593452,0.0,900.6,307483.94
2023-08-16,2023-08-16,Office supplies,REF19730581,45.17,0.0,307438.77
2023-08-17,2023-08-17,Professional services,REF26765364,192.37,0.0,307246.4
2023-08-18,2023-08-18,Office supplies,REF70691902,27.04,0.0,307219.36
2023-08-20,2023-08-20,Office supplies,REF44153886,36.09,0.0,307183.27
2023-08-25,2023-08-25,Internet and phone service,REF65399769,57.21,0.0,307126.06
2023-08-30,2023-08-30,Internet and phone service,REF37650281,55.3,0.0,307070.76
2023-09-05,2023-09-05,Office supplies,REF51290285,61.31,0.0,307009.45
2023-09-09,2023-09-09,Software subscription,REF54572126,161.86,0.0,306847.59
2023-09-11,2023-09-11,Office supplies,REF70727066,81.42,0.0,306766.17
2023-09-11,2023-09-11,Business travel,REF50169191,237.75,0.0,306528.42
2023-09-13,2023-09-13,Business travel,REF93480678,150.42,0.0,306378.0
2023-09-15,2023-09-15,Project payment - Morgan-Foster,REF95589662,0.0,590.56,306968.56
2023-09-15,2023-09-15,Business insurance premium,REF12097885,134.83,0.0,306833.73
2023-09-15,2023-09-15,"Invoice payment - Patrick, Franklin and Martinez",REF92589446,0.0,2285.9,309119.63
2023-09-16,2023-09-16,Business travel,REF52787731,180.06,0.0,308939.57
2023-09-21,2023-09-21,Training/conference,REF52259903,165.48,0.0,308774.09
2023-09-24,2023-09-24,Office supplies,REF43736297,40.96,0.0,308733.13
2023-09-27,2023-09-27,Business travel,REF61764405,227.43,0.0,308505.7
2023-09-28,2023-09-28,Equipment purchase,REF82243973,104.45,0.0,308401.25
2023-10-02,2023-10-02,Training/conference,REF33412766,83.16,0.0,308318.09
2023-10-09,2023-10-09,Software subscription,REF99233258,175.63,0.0,308142.46
2023-10-13,2023-10-13,Marketing expenses,REF87807382,195.91,0.0,307946.55
2023-10-15,2023-10-15,Project payment - Morgan-Foster,REF82148595,0.0,1586.73,309533.28
2023-10-15,2023-10-15,"Service payment - Hill, Adams and King",REF47791878,0.0,1341.49,310874.77
2023-10-15,2023-10-15,"Project payment - Patrick, Franklin and Martinez",REF89570935,0.0,2485.76,313360.53
2023-10-15,2023-10-15,Business insurance premium,REF59509023,147.27,0.0,313213.26
2023-10-17,2023-10-17,Office supplies,REF30150797,101.98,0.0,313111.28
2023-10-21,2023-10-21,Business travel,REF17513847,76.42,0.0,313034.86
2023-10-26,2023-10-26,Office supplies,REF90655205,73.43,0.0,312961.43
2023-10-28,2023-10-28,Office supplies,REF21340885,58.77,0.0,312902.66
2023-10-29,2023-10-29,Office supplies,REF17131045,35.23,0.0,312867.43
2023-11-05,2023-11-05,Office supplies,REF32027786,49.0,0.0,312818.43
2023-11-09,2023-11-09,Software subscription,REF27648978,135.64,0.0,312682.79
2023-11-11,2023-11-11,Marketing expenses,REF90397228,139.66,0.0,312543.13
2023-11-12,2023-11-12,Training/conference,REF22706235,97.36,0.0,312445.77
2023-11-15,2023-11-15,Payment from Morgan-Foster,REF61889757,0.0,1437.16,313882.93
2023-11-15,2023-11-15,Business insurance premium,REF86401774,131.24,0.0,313751.69
2023-11-15,2023-11-15,"Invoice payment - Hill, Adams and King",REF61099220,0.0,1084.43,314836.12
2023-11-18,2023-11-18,Business travel,REF74784049,134.22,0.0,314701.9
2023-11-21,2023-11-21,Internet and phone service,REF85682582,69.53,0.0,314632.37
2023-11-27,2023-11-27,Professional services,REF77030170,299.26,0.0,314333.11
2023-12-09,2023-12-09,Software subscription,REF34683421,150.76,0.0,314182.35
2023-12-10,2023-12-10,Internet and phone service,REF17789914,84.54,0.0,314097.81
2023-12-11,2023-12-11,Internet and phone service,REF33044714,58.77,0.0,314039.04
2023-12-12,2023-12-12,Office supplies,REF34511078,19.37,0.0,314019.67
2023-12-13,2023-12-13,Marketing expenses,REF20802267,129.6,0.0,313890.07
2023-12-15,2023-12-15,"Payment from Patrick, Franklin and Martinez",REF53400755,0.0,1960.84,315850.91
2023-12-15,2023-12-15,Service payment - Morgan-Foster,REF88123654,0.0,911.97,316762.88
2023-12-15,2023-12-15,"Payment from Hill, Adams and King",REF74012515,0.0,934.98,317697.86
2023-12-15,2023-12-15,Business insurance premium,REF81650795,102.01,0.0,317595.85
2023-12-15,2023-12-15,Marketing expenses,REF89539346,305.58,0.0,317290.27
2023-12-18,2023-12-18,Equipment purchase,REF53274855,100.09,0.0,317190.18
2024-01-08,2024-01-08,Business travel,REF20863466,111.85,0.0,317078.33
2024-01-09,2024-01-09,Office supplies,REF51802806,37.0,0.0,317041.33
2024-01-09,2024-01-09,Software subscription,REF68967956,134.77,0.0,316906.56
2024-01-13,2024-01-13,Office supplies,REF51265633,41.07,0.0,316865.49
2024-01-15,2024-01-15,"Payment from Patrick, Franklin and Martinez",REF60892048,0.0,1542.05,318407.54
2024-01-15,2024-01-15,Business insurance premium,REF54981153,96.73,0.0,318310.81
2024-01-15,2024-01-15,"Project payment - Hill, Adams and King",REF32589130,0.0,845.21,319156.02
2024-01-15,2024-01-15,Invoice payment - Morgan-Foster,REF79073996,0.0,1250.73,320406.75
2024-01-17,2024-01-17,Equipment purchase,REF96725717,101.19,0.0,320305.56
2024-01-18,2024-01-18,Office supplies,REF19651075,20.48,0.0,320285.08
2024-01-20,2024-01-20,Professional services,REF78664360,210.39,0.0,320074.69
2024-01-27,2024-01-27,Business travel,REF15343234,59.15,0.0,320015.54
2024-02-01,2024-02-01,Marketing expenses,REF51239791,212.32,0.0,319803.22
2024-02-02,2024-02-02,Training/conference,REF97899555,77.2,0.0,319726.02
2024-02-07,2024-02-07,Office supplies,REF84554575,31.18,0.0,319694.84
2024-02-09,2024-02-09,Software subscription,REF25043745,130.03,0.0,319564.81
2024-02-11,2024-02-11,Office supplies,REF49155897,44.44,0.0,319520.37
2024-02-15,2024-02-15,"Payment from Patrick, Franklin and Martinez",REF31631918,0.0,1478.77,320999.14
2024-02-15,2024-02-15,"Project payment - Hill, Adams and King",REF41053884,0.0,1013.56,322012.7
2024-02-15,2024-02-15,Business insurance premium,REF60155891,108.79,0.0,321903.91
2024-02-15,2024-02-15,Project payment - Morgan-Foster,REF46413252,0.0,1266.5,323170.41
2024-02-19,2024-02-19,Office supplies,REF29712040,42.18,0.0,323128.23
2024-02-20,2024-02-20,Business travel,REF52794887,170.3,0.0,322957.93
2024-02-26,2024-02-26,Office supplies,REF26545265,44.08,0.0,322913.85
2024-02-26,2024-02-26,Professional services,REF55622159,295.95,0.0,322617.9
2024-03-01,2024-03-01,Office supplies,REF27099483,59.43,0.0,322558.47
2024-03-03,2024-03-03,Training/conference,REF59061950,92.46,0.0,322466.01
2024-03-09,2024-03-09,Software subscription,REF54945362,170.48,0.0,322295.53
2024-03-09,2024-03-09,Professional services,REF80830518,186.75,0.0,322108.78
2024-03-11,2024-03-11,Marketing expenses,REF76006403,168.18,0.0,321940.6
2024-03-15,2024-03-15,Payment from Morgan-Foster,REF48290640,0.0,1886.28,323826.88
2024-03-15,2024-03-15,"Service payment - Patrick, Franklin and Martinez",REF30091951,0.0,1633.97,325460.85
2024-03-15,2024-03-15,"Payment from Hill, Adams and King",REF50370543,0.0,1207.06,326667.91
2024-03-15,2024-03-15,Office supplies,REF13410837,66.05,0.0,326601.86
2024-03-15,2024-03-15,Business insurance premium,REF17723338,128.04,0.0,326473.82
2024-03-17,2024-03-17,Marketing expenses,REF57028200,257.78,0.0,326216.04
2024-03-19,2024-03-19,Office supplies,REF80956090,68.39,0.0,326147.65
2024-03-28,2024-03-28,Business travel,REF92603267,216.89,0.0,325930.76
2024-03-29,2024-03-29,Professional services,REF18672554,473.66,0.0,325457.1
2024-04-02,2024-04-02,Training/conference,REF55360013,72.31,0.0,325384.79
2024-04-04,2024-04-04,Marketing expenses,REF75559991,195.55,0.0,325189.24
2024-04-05,2024-04-05,Office supplies,REF13097423,34.44,0.0,325154.8
2024-04-09,2024-04-09,Software subscription,REF52636763,169.84,0.0,324984.96
2024-04-09,2024-04-09,Office supplies,REF77704237,60.33,0.0,324924.63
2024-04-11,2024-04-11,Professional services,REF10476023,303.45,0.0,324621.18
2024-04-15,2024-04-15,Business insurance premium,REF98606876,117.57,0.0,324503.61
2024-04-15,2024-04-15,"Payment from Hill, Adams and King",REF85844187,0.0,1020.46,325524.07
2024-04-15,2024-04-15,"Payment from Patrick, Franklin and Martinez",REF70287494,0.0,1835.2,327359.27
2024-04-15,2024-04-15,Invoice payment - Morgan-Foster,REF78927306,0.0,1339.98,328699.25
2024-04-18,2024-04-18,Office supplies,REF51267200,46.24,0.0,328653.01
2024-04-19,2024-04-19,Equipment purchase,REF74896198,118.39,0.0,328534.62
2024-04-25,2024-04-25,Office supplies,REF41973407,46.75,0.0,328487.87
2024-04-26,2024-04-26,Office supplies,REF84155638,68.64,0.0,328419.23
2024-04-27,2024-04-27,Office supplies,REF56329305,69.44,0.0,328349.79
2024-04-27,2024-04-27,Professional services,REF43663089,303.55,0.0,328046.24
2024-05-05,2024-05-05,Equipment purchase,REF15715757,88.86,0.0,327957.38
2024-05-07,2024-05-07,Professional services,REF82183944,94.21,0.0,327863.17
2024-05-09,2024-05-09,Software subscription,REF42211982,152.04,0.0,327711.13
2024-05-10,2024-05-10,Office supplies,REF33609772,59.12,0.0,327652.01
2024-05-11,2024-05-11,Office supplies,REF27603420,53.56,0.0,327598.45
2024-05-12,2024-05-12,Marketing expenses,REF45938823,222.42,0.0,327376.03
2024-05-13,2024-05-13,Business travel,REF52204837,82.73,0.0,327293.3
2024-05-15,2024-05-15,"Invoice payment - Hill, Adams and King",REF89780567,0.0,1006.84,328300.14
2024-05-15,2024-05-15,Business insurance premium,REF73047717,110.83,0.0,328189.31
2024-05-15,2024-05-15,"Payment from Patrick, Franklin and Martinez",REF93050433,0.0,1663.42,329852.73
2024-05-19,2024-05-19,Training/conference,REF10831202,147.41,0.0,329705.32
2024-05-29,2024-05-29,Office supplies,REF93643728,21.41,0.0,329683.91
2024-06-04,2024-06-04,Training/conference,REF85713455,70.52,0.0,329613.39
2024-06-04,2024-06-04,Marketing expenses,REF60896166,136.71,0.0,329476.68
2024-06-08,2024-06-08,Equipment purchase,REF55620530,98.02,0.0,329378.66
2024-06-09,2024-06-09,Software subscription,REF14459338,129.09,0.0,329249.57
2024-06-09,2024-06-09,Internet and phone service,REF31969981,88.15,0.0,329161.42
2024-06-10,2024-06-10,Training/conference,REF85921903,88.3,0.0,329073.12
2024-06-11,2024-06-11,Office supplies,REF94364191,64.71,0.0,329008.41
2024-06-12,2024-06-12,Office supplies,REF51443500,60.9,0.0,328947.51
2024-06-13,2024-06-13,Business travel,REF17913498,111.18,0.0,328836.33
2024-06-14,2024-06-14,Marketing expenses,REF49590904,176.94,0.0,328659.39
2024-06-15,2024-06-15,Business insurance premium,REF60975643,97.47,0.0,328561.92
2024-06-15,2024-06-15,"Payment from Hill, Adams and King",REF22616013,0.0,1004.43,329566.35
2024-06-15,2024-06-15,Payment from Morgan-Foster,REF33106315,0.0,1093.11,330659.46
2024-06-15,2024-06-15,"Service payment - Patrick, Franklin and Martinez",REF81821099,0.0,1620.78,332280.24
2024-06-16,2024-06-16,Office supplies,REF26441140,92.63,0.0,332187.61
2024-06-16,2024-06-16,Internet and phone service,REF95391683,57.78,0.0,332129.83
2024-06-17,2024-06-17,Office supplies,REF97807741,72.04,0.0,332057.79
2024-06-18,2024-06-18,Marketing expenses,REF99297212,157.15,0.0,331900.64
2024-06-22,2024-06-22,Equipment purchase,REF64434430,86.39,0.0,331814.25
2024-06-25,2024-06-25,Office supplies,REF40581355,44.36,0.0,331769.89
2024-07-04,2024-07-04,Training/conference,REF94328837,124.95,0.0,331644.94
2024-07-07,2024-07-07,Internet and phone service,REF49740323,73.86,0.0,331571.08
2024-07-09,2024-07-09,Software subscription,REF93035931,112.13,0.0,331458.95
2024-07-15,2024-07-15,Invoice payment - Morgan-Foster,REF30015923,0.0,1024.95,332483.9
2024-07-15,2024-07-15,Business insurance premium,REF17369152,96.05,0.0,332387.85
2024-07-15,2024-07-15,"Invoice payment - Patrick, Franklin and Martinez",REF27908844,0.0,1548.83,333936.68
2024-07-16,2024-07-16,Internet and phone service,REF38568579,44.48,0.0,333892.2
2024-07-29,2024-07-29,Office supplies,REF56054553,14.02,0.0,333878.18
2024-08-03,2024-08-03,Training/conference,REF29349586,91.61,0.0,333786.57
2024-08-04,2024-08-04,Internet and phone service,REF61062585,45.46,0.0,333741.11
2024-08-05,2024-08-05,Business travel,REF26490206,110.78,0.0,333630.33
2024-08-06,2024-08-06,Equipment purchase,REF95093903,80.44,0.0,333549.89
2024-08-08,2024-08-08,Office supplies,REF53691974,55.93,0.0,333493.96
2024-08-09,2024-08-09,Software subscription,REF26930302,84.08,0.0,333409.88
2024-08-13,2024-08-13,Marketing expenses,REF72817074,110.09,0.0,333299.79
2024-08-15,2024-08-15,Service payment - Morgan-Foster,REF85847670,0.0,817.6,334117.39
2024-08-15,2024-08-15,Business insurance premium,REF38247135,87.82,0.0,334029.57
2024-08-15,2024-08-15,"Project payment - Patrick, Franklin and Martinez",REF66204135,0.0,1130.28,335159.85
2024-08-15,2024-08-15,"Project payment - Hill, Adams and King",REF79812065,0.0,777.07,335936.92
2024-08-17,2024-08-17,Training/conference,REF45768329,54.56,0.0,335882.36
2013-08-30,2013-08-30,Business travel,REF79446111,72.65,0.0,4597.78
2013-09-05,2013-09-05,Business travel,REF12750970,182.04,0.0,4415.74
2013-09-07,2013-09-07,Internet and phone service,REF66118274,117.92,0.0,4297.82
2013-09-09,2013-09-09,Software subscription,REF67208642,146.83,0.0,4150.99
2013-09-09,2013-09-09,Professional services,REF67249680,154.59,0.0,3996.4
2013-09-09,2013-09-09,Internet and phone service,REF24240320,120.73,0.0,3875.67
2013-09-11,2013-09-11,Office supplies,REF67618670,35.53,0.0,3840.14
2013-09-13,2013-09-13,Marketing expenses,REF26985372,137.03,0.0,3703.11
2013-09-15,2013-09-15,Payment from Neal-Holden,REF91279381,0.0,1155.66,4858.77
2013-09-15,2013-09-15,Business insurance premium,REF66610709,130.27,0.0,4728.5
2013-09-15,2013-09-15,Project payment - Davidson and Sons,REF84503312,0.0,1224.34,5952.84
2013-09-15,2013-09-15,Service payment - Peterson Ltd,REF79541100,0.0,1698.22,7651.06
2013-09-16,2013-09-16,Office supplies,REF29929739,54.28,0.0,7596.78
2013-09-19,2013-09-19,Office supplies,REF72455632,41.83,0.0,7554.95
2013-09-20,2013-09-20,Marketing expenses,REF25867526,206.17,0.0,7348.78
2013-09-25,2013-09-25,Training/conference,REF45626517,95.57,0.0,7253.21
2013-10-01,2013-10-01,Office supplies,REF55350333,36.74,0.0,7216.47
2013-10-03,2013-10-03,Office supplies,REF50886549,19.89,0.0,7196.58
2013-10-04,2013-10-04,Professional services,REF38460087,352.84,0.0,6843.74
2013-10-07,2013-10-07,Office supplies,REF70908146,42.65,0.0,6801.09
2013-10-07,2013-10-07,Training/conference,REF45184655,160.31,0.0,6640.78
2013-10-09,2013-10-09,Software subscription,REF49792895,181.26,0.0,6459.52
2013-10-15,2013-10-15,Service payment - Neal-Holden,REF77544555,0.0,1678.17,8137.69
2013-10-15,2013-10-15,Invoice payment - Davidson and Sons,REF95140942,0.0,991.5,9129.19
2013-10-15,2013-10-15,Business insurance premium,REF89758578,149.69,0.0,8979.5
2013-10-20,2013-10-20,Business travel,REF95520733,257.82,0.0,8721.68
2013-10-23,2013-10-23,Training/conference,REF58601999,128.16,0.0,8593.52
2013-10-24,2013-10-24,Internet and phone service,REF28106332,92.08,0.0,8501.44
2013-10-28,2013-10-28,Office supplies,REF39130482,44.61,0.0,8456.83
2013-10-29,2013-10-29,Professional services,REF85197165,424.21,0.0,8032.62
2013-10-30,2013-10-30,Office supplies,REF95898842,63.32,0.0,7969.3
2013-11-03,2013-11-03,Professional services,REF71448682,422.15,0.0,7547.15
2013-11-06,2013-11-06,Professional services,REF30358301,285.19,0.0,7261.96
2013-11-09,2013-11-09,Software subscription,REF98565572,168.94,0.0,7093.02
2013-11-15,2013-11-15,Business insurance premium,REF62860413,134.2,0.0,6958.82
2013-11-15,2013-11-15,Invoice payment - Neal-Holden,REF47920960,0.0,1721.29,8680.11
2013-11-15,2013-11-15,Invoice payment - Davidson and Sons,REF36723701,0.0,1074.33,9754.44
2013-11-23,2013-11-23,Business travel,REF18129473,149.18,0.0,9605.26
2013-11-23,2013-11-23,Equipment purchase,REF37003707,82.76,0.0,9522.5
2013-11-25,2013-11-25,Office supplies,REF71058163,57.99,0.0,9464.51
2013-12-01,2013-12-01,Office supplies,REF59748004,22.52,0.0,9441.99
2013-12-02,2013-12-02,Office supplies,REF68245315,60.93,0.0,9381.06
2013-12-03,2013-12-03,Equipment purchase,REF87756748,88.32,0.0,9292.74
2013-12-04,2013-12-04,Marketing expenses,REF75471888,219.53,0.0,9073.21
2013-12-09,2013-12-09,Software subscription,REF28490871,132.18,0.0,8941.03
2013-12-13,2013-12-13,Marketing expenses,REF18583045,126.52,0.0,8814.51
2013-12-15,2013-12-15,Business insurance premium,REF66831068,102.81,0.0,8711.7
2013-12-15,2013-12-15,Service payment - Neal-Holden,REF29256181,0.0,1069.17,9780.87
2013-12-15,2013-12-15,Service payment - Peterson Ltd,REF25799829,0.0,1853.48,11634.35
2013-12-15,2013-12-15,Project payment - Davidson and Sons,REF20927243,0.0,969.41,12603.76
2013-12-15,2013-12-15,Business travel,REF56888540,48.84,0.0,12554.92
2013-12-18,2013-12-18,Training/conference,REF28569041,54.2,0.0,12500.72
2013-12-19,2013-12-19,Business travel,REF58157785,150.17,0.0,12350.55
2013-12-21,2013-12-21,Training/conference,REF18574418,89.07,0.0,12261.48
2013-12-28,2013-12-28,Professional services,REF85481938,221.69,0.0,12039.79
2013-12-28,2013-12-28,Internet and phone service,REF88500081,88.34,0.0,11951.45
2013-12-29,2013-12-29,Equipment purchase,REF29667586,67.17,0.0,11884.28
2013-12-30,2013-12-30,Professional services,REF98175466,174.56,0.0,11709.72
2013-12-31,2013-12-31,Marketing expenses,REF53077349,180.73,0.0,11528.99
2014-01-01,2014-01-01,Office supplies,REF92825771,45.64,0.0,11483.35
2014-01-09,2014-01-09,Software subscription,REF39480808,97.06,0.0,11386.29
2014-01-14,2014-01-14,Marketing expenses,REF92371117,150.63,0.0,11235.66
2014-01-15,2014-01-15,Payment from Peterson Ltd,REF98588112,0.0,1396.21,12631.87
2014-01-15,2014-01-15,Payment from Neal-Holden,REF48440914,0.0,1102.14,13734.01
2014-01-15,2014-01-15,Service payment - Davidson and Sons,REF49675947,0.0,675.94,14409.95
2014-01-15,2014-01-15,Business insurance premium,REF37986209,91.71,0.0,14318.24
2014-01-18,2014-01-18,Professional services,REF88841822,244.38,0.0,14073.86
2014-01-21,2014-01-21,Equipment purchase,REF88072733,94.41,0.0,13979.45
2014-01-26,2014-01-26,Marketing expenses,REF27346767,178.85,0.0,13800.6
2014-01-30,2014-01-30,Marketing expenses,REF42216971,38.24,0.0,13762.36
2014-01-31,2014-01-31,Professional services,REF23664899,90.97,0.0,13671.39
2014-02-01,2014-02-01,Professional services,REF39489695,194.12,0.0,13477.27
2014-02-01,2014-02-01,Internet and phone service,REF48330820,74.27,0.0,13403.0
2014-02-02,2014-02-02,Marketing expenses,REF70065027,93.04,0.0,13309.96
2014-02-06,2014-02-06,Marketing expenses,REF66261602,165.18,0.0,13144.78
2014-02-08,2014-02-08,Business travel,REF31812543,95.22,0.0,13049.56
2014-02-09,2014-02-09,Business travel,REF12200768,116.05,0.0,12933.51
2014-02-09,2014-02-09,Software subscription,REF97191308,148.89,0.0,12784.62
2014-02-15,2014-02-15,Business insurance premium,REF45773116,99.65,0.0,12684.97
2014-02-15,2014-02-15,Invoice payment - Neal-Holden,REF65658469,0.0,853.64,13538.61
2014-02-15,2014-02-15,Payment from Peterson Ltd,REF42542445,0.0,1269.1,14807.71
2014-02-15,2014-02-15,Invoice payment - Davidson and Sons,REF90014342,0.0,832.56,15640.27
2014-02-17,2014-02-17,Office supplies,REF39162741,58.89,0.0,15581.38
2014-02-19,2014-02-19,Professional services,REF74781330,227.72,0.0,15353.66
2014-02-20,2014-02-20,Marketing expenses,REF56555235,195.49,0.0,15158.17
2014-02-24,2014-02-24,Training/conference,REF43841341,100.5,0.0,15057.67
2014-02-25,2014-02-25,Business travel,REF12898163,41.61,0.0,15016.06
2014-02-25,2014-02-25,Training/conference,REF66301421,73.59,0.0,14942.47
2014-02-27,2014-02-27,Training/conference,REF89471609,36.13,0.0,14906.34
2014-02-28,2014-02-28,Equipment purchase,REF39264342,90.41,0.0,14815.93
2014-02-28,2014-02-28,Internet and phone service,REF78743954,39.97,0.0,14775.96
2014-03-04,2014-03-04,Internet and phone service,REF99321962,59.84,0.0,14716.12
2014-03-07,2014-03-07,Business travel,REF57716192,143.73,0.0,14572.39
2014-03-09,2014-03-09,Internet and phone service,REF31285407,81.75,0.0,14490.64
2014-03-09,2014-03-09,Business travel,REF87186980,173.81,0.0,14316.83
2014-03-09,2014-03-09,Office supplies,REF29543928,70.85,0.0,14245.98
2014-03-09,2014-03-09,Software subscription,REF30028012,171.64,0.0,14074.34
2014-03-09,2014-03-09,Professional services,REF47116378,216.15,0.0,13858.19
2014-03-11,2014-03-11,Office supplies,REF79845604,44.13,0.0,13814.06
2014-03-15,2014-03-15,Service payment - Neal-Holden,REF34231122,0.0,1143.52,14957.58
2014-03-15,2014-03-15,Project payment - Davidson and Sons,REF28893250,0.0,794.0,15751.58
2014-03-15,2014-03-15,Project payment - Peterson Ltd,REF75955163,0.0,1570.45,17322.03
2014-03-15,2014-03-15,Business insurance premium,REF74508448,136.2,0.0,17185.83
2014-03-30,2014-03-30,Business travel,REF94285708,137.81,0.0,17048.02
2014-04-06,2014-04-06,Internet and phone service,REF91179653,64.42,0.0,16983.6
2014-04-08,2014-04-08,Equipment purchase,REF36307261,113.45,0.0,16870.15
2014-04-09,2014-04-09,Software subscription,REF55270567,174.57,0.0,16695.58
2014-04-11,2014-04-11,Office supplies,REF43294191,46.56,0.0,16649.02
2014-04-13,2014-04-13,Equipment purchase,REF94073305,100.42,0.0,16548.6
2014-04-13,2014-04-13,Business travel,REF69237226,142.5,0.0,16406.1
2014-04-15,2014-04-15,Service payment - Peterson Ltd,REF97691347,0.0,1383.67,17789.77
2014-04-15,2014-04-15,Payment from Davidson and Sons,REF13295725,0.0,702.2,18491.97
2014-04-15,2014-04-15,Invoice payment - Neal-Holden,REF27641770,0.0,1167.1,19659.07
2014-04-15,2014-04-15,Business insurance premium,REF26939634,132.58,0.0,19526.49
2014-04-18,2014-04-18,Office supplies,REF27392353,59.6,0.0,19466.89
2014-04-22,2014-04-22,Professional services,REF41278216,198.32,0.0,19268.57
2014-04-28,2014-04-28,Marketing expenses,REF36699816,187.17,0.0,19081.4
2014-05-05,2014-05-05,Office supplies,REF90790372,63.79,0.0,19017.61
2014-05-05,2014-05-05,Equipment purchase,REF43466776,107.29,0.0,18910.32
2014-05-07,2014-05-07,Office supplies,REF80382786,60.02,0.0,18850.3
2014-05-07,2014-05-07,Internet and phone service,REF45590368,41.41,0.0,18808.89
2014-05-09,2014-05-09,Software subscription,REF83507959,150.86,0.0,18658.03
2014-05-10,2014-05-10,Equipment purchase,REF61255843,107.84,0.0,18550.19
2014-05-15,2014-05-15,Payment from Peterson Ltd,REF51506873,0.0,1558.83,20109.02
2014-05-15,2014-05-15,Project payment - Davidson and Sons,REF52085714,0.0,925.11,21034.13
2014-05-15,2014-05-15,Business insurance premium,REF28391645,120.96,0.0,20913.17
2014-05-17,2014-05-17,Office supplies,REF73249723,37.8,0.0,20875.37
2014-05-21,2014-05-21,Business travel,REF40785700,129.45,0.0,20745.92
2014-05-26,2014-05-26,Office supplies,REF93790839,61.07,0.0,20684.85
2014-05-28,2014-05-28,Office supplies,REF85197162,58.68,0.0,20626.17
2014-06-03,2014-06-03,Office supplies,REF33691447,15.78,0.0,20610.39
2014-06-05,2014-06-05,Equipment purchase,REF24769132,123.61,0.0,20486.78
2014-06-06,2014-06-06,Marketing expenses,REF95520134,241.89,0.0,20244.89
2014-06-07,2014-06-07,Office supplies,REF82242214,56.03,0.0,20188.86
2014-06-09,2014-06-09,Software subscription,REF87843890,121.03,0.0,20067.83
2014-06-15,2014-06-15,Invoice payment - Neal-Holden,REF79694044,0.0,1199.22,21267.05
2014-06-15,2014-06-15,Business insurance premium,REF11232330,115.25,0.0,21151.8
2014-06-15,2014-06-15,Service payment - Peterson Ltd,REF49514097,0.0,804.04,21955.84
2014-06-15,2014-06-15,Payment from Davidson and Sons,REF15336215,0.0,616.67,22572.51
2014-06-19,2014-06-19,Marketing expenses,REF50418551,143.08,0.0,22429.43
2014-06-21,2014-06-21,Internet and phone service,REF61935263,78.03,0.0,22351.4
2014-06-24,2014-06-24,Equipment purchase,REF16092856,116.97,0.0,22234.43
2014-06-24,2014-06-24,Office supplies,REF32463113,45.09,0.0,22189.34
2014-07-02,2014-07-02,Professional services,REF59429239,148.36,0.0,22040.98
2014-07-04,2014-07-04,Equipment purchase,REF21342066,103.97,0.0,21937.01
2014-07-09,2014-07-09,Software subscription,REF48091054,130.44,0.0,21806.57
2014-07-13,2014-07-13,Office supplies,REF88549790,71.86,0.0,21734.71
